hgnc_symbol	sorted_eBCs_score	combined_sc_max_score	scRNA_down_in_eBC_score	SCbeta_scRNA_melton2019_score	scRNA_down_in_SCbeta_melton2019_score	scRNA_down_in_SCbeta_balboa2022_score	sc_islet_bulk_rna_score	bulkRNA_down_in_SCislet_score	all_sc_proteomics_score	proteomics_down_in_sc_score	aggregate_score
IL9R	0.7212643678160919	0.8247126436781609	0	0.8620689655172413	0	0	0.8103448275862069	0	0.11494252873563218	0	0.7442528735632183
INSR	0.10344827586206896	0.02586206896551724	0	0.04885057471264368	0	0	0.0603448275862069	0	0.011494252873563218	0	0.022988505747126436
KDR	0.6120689655172413	0.7959770114942529	0	0.4511494252873563	0	0	0.6954022988505747	0.9022988505747126	0.11494252873563218	0	0.8505747126436781
KISS1R	0.25862068965517243	0.3275862068965517	0	0.1781609195402299	0	0	0.40804597701149425	0	0.11494252873563218	0	0.22988505747126436
KIT	0.6609195402298851	0.5258620689655172	0	0.4511494252873563	0	0	0.48563218390804597	0	0.11494252873563218	0	0.4166666666666667
KLB	0.29022988505747127	0.22988505747126436	0	0.22701149425287356	0	0	0.3017241379310345	0	0.11494252873563218	0	0.19540229885057472
KREMEN1	0.35919540229885055	0.29022988505747127	0	0.4511494252873563	0.9885057471264368	0	0.3735632183908046	0.8448275862068966	0.11494252873563218	0	0.8390804597701149
KREMEN2	0.5028735632183908	0.5747126436781609	0	0.27011494252873564	0	0	0.5517241379310345	0	0.11494252873563218	0	0.3620689655172414
LEPR	0.3505747126436782	0.3563218390804598	0	0.4511494252873563	0.9942528735632183	0	0.32471264367816094	0.7959770114942529	0.034482758620689655	0	0.8160919540229885
LGR4	0.09195402298850575	0.0603448275862069	0	0.1206896551724138	0	0	0.1206896551724138	0	0.11494252873563218	0	0.08045977011494253
LGR5	0.7212643678160919	0.7270114942528736	0	0.4511494252873563	0	0	0.8103448275862069	0.9770114942528736	0.11494252873563218	0	0.8994252873563219
LGR6	0.7212643678160919	0.8247126436781609	0	0.4511494252873563	0	0	0.6810344827586207	0	0.11494252873563218	0	0.5833333333333334
LHCGR	0.7212643678160919	0.7270114942528736	0	0.8620689655172413	0	0	0.6954022988505747	0	0.11494252873563218	0	0.6896551724137931
LIFR	0.28160919540229884	0.27011494252873564	0	0.3275862068965517	0	0	0.2557471264367816	0	0.11494252873563218	0	0.22126436781609196
LINGO1	0.05747126436781609	0.15229885057471265	0	0.13505747126436782	0	0	0.08620689655172414	0	0.11494252873563218	0	0.09195402298850575
LMBR1L	0.15229885057471265	0.07758620689655173	0	0.25862068965517243	0	0	0.13793103448275862	0	0.11494252873563218	0	0.1235632183908046
LRRC4	0.19827586206896552	0.1206896551724138	0	0.1925287356321839	0	0	0.1867816091954023	0	0.11494252873563218	0	0.14080459770114942
LRRC4C	0.1235632183908046	0.23563218390804597	0	0.20114942528735633	0	0	0.20402298850574713	0	0.11494252873563218	0	0.15804597701149425
MAS1	0.3448275862068966	0.3390804597701149	0	0.4511494252873563	0.9454022988505747	0	0.7528735632183908	0	0.11494252873563218	0	0.6724137931034483
MC1R	0.3390804597701149	0.3936781609195402	0	0.39655172413793105	0	0	0.39655172413793105	0	0.11494252873563218	0	0.2988505747126437
MC2R	0.7212643678160919	0.8247126436781609	0	0.4511494252873563	0	0	0.8103448275862069	0	0.11494252873563218	0	0.6293103448275862
MC3R	0.7212643678160919	0.8247126436781609	0	0.8620689655172413	0	0	0.8103448275862069	0	0.11494252873563218	0	0.7442528735632183
MC4R	0.7212643678160919	0.8247126436781609	0	0.8620689655172413	0	0	0.6637931034482759	0	0.11494252873563218	0	0.6954022988505747
MC5R	0.7212643678160919	0.8247126436781609	0	0.4511494252873563	0	0	0.8103448275862069	0	0.11494252873563218	0	0.6293103448275862
MCHR1	0.35919540229885055	0.8247126436781609	0	0.43103448275862066	0.9482758620689655	0	0.47413793103448276	0	0.11494252873563218	0	0.6810344827586207
MCHR2	0.5459770114942529	0.6206896551724138	0	0.4511494252873563	0	0	0.8103448275862069	0	0.11494252873563218	0	0.5172413793103449
MERTK	0.3764367816091954	0.28735632183908044	0	0.31896551724137934	0	0	0.22988505747126436	0	0.11494252873563218	0	0.23850574712643677
MET	0.04885057471264368	0.04885057471264368	0	0.11494252873563218	0	0	0.017241379310344827	0	0.11494252873563218	0	0.031609195402298854
MLNR	0.7212643678160919	0.8247126436781609	0	0.8620689655172413	0	0	0.6954022988505747	0	0.11494252873563218	0	0.7068965517241379
MPL	0.45977011494252873	0.4425287356321839	0	0.8620689655172413	0	0	0.5431034482758621	0	0.11494252873563218	0	0.47413793103448276
MRGPRX1	0.7212643678160919	0.8247126436781609	0	0.8620689655172413	0	0	0.8103448275862069	0	0.11494252873563218	0	0.7442528735632183
MRGPRX2	0.7212643678160919	0.8247126436781609	0	0.8620689655172413	0	0	0.8103448275862069	0	0.11494252873563218	0	0.7442528735632183
MST1R	0.7212643678160919	0.7959770114942529	0	0.4511494252873563	0	0	0.45977011494252873	0	0.11494252873563218	0	0.47413793103448276
MTNR1A	0.7212643678160919	0.8247126436781609	0	0.8620689655172413	0	0	0.6810344827586207	0	0.11494252873563218	0	0.7011494252873564
MTNR1B	0.7212643678160919	0.8247126436781609	0	0.8620689655172413	0	0	0.5316091954022989	0	0.11494252873563218	0	0.6580459770114943
MUSK	0.7212643678160919	0.7959770114942529	0	0.8620689655172413	0	0	0.8103448275862069	0	0.11494252873563218	0	0.7385057471264368
NCSTN	0.10919540229885058	0.04310344827586207	0	0.020114942528735632	0	0	0.05459770114942529	0	0.0028735632183908046	0	0.020114942528735632
NEO1	0.12931034482758622	0.08333333333333333	0	0.040229885057471264	0	0	0.028735632183908046	0	0.07471264367816093	0	0.04310344827586207
NGFR	0.7212643678160919	0.6896551724137931	0	0.4511494252873563	0.8247126436781609	0	0.7270114942528736	0.9310344827586207	0.11494252873563218	0	0.9971264367816092
NMBR	0.7212643678160919	0.6896551724137931	0	0.8620689655172413	0	0	0.7528735632183908	0.867816091954023	0.11494252873563218	0	0.9367816091954023
NMUR1	0.7212643678160919	0.6522988505747126	0	0.4511494252873563	0	0	0.7528735632183908	0	0.11494252873563218	0	0.5775862068965517
NMUR2	0.7212643678160919	0.7586206896551724	0	0.8620689655172413	0	0	0.8103448275862069	0.9971264367816092	0.11494252873563218	0	0.9712643678160919
NOTCH1	0.3793103448275862	0.23850574712643677	0	0.3275862068965517	0	0	0.28160919540229884	0	0.11494252873563218	0	0.2413793103448276
NOTCH2	0.5028735632183908	0.3793103448275862	0	0.3850574712643678	0	0	0.1839080459770115	0	0.11494252873563218	0	0.28448275862068967
NOTCH3	0.5028735632183908	0.3620689655172414	0	0.2988505747126437	0	0	0.26436781609195403	0	0.11494252873563218	0	0.27873563218390807
NOTCH4	0.3793103448275862	0.2959770114942529	0	0.26436781609195403	0	0	0.4942528735632184	0	0.11494252873563218	0	0.28160919540229884
NPBWR1	0.6120689655172413	0.5114942528735632	0	0.8620689655172413	0	0	0.8103448275862069	0	0.11494252873563218	0	0.6609195402298851
NPBWR2	0.7212643678160919	0.8247126436781609	0	0.8620689655172413	0	0	0.8103448275862069	0	0.11494252873563218	0	0.7442528735632183
NPFFR1	0.4339080459770115	0.4367816091954023	0	0.4511494252873563	0.9913793103448276	0	0.3620689655172414	0	0.11494252873563218	0	0.6264367816091954
NPFFR2	0.2672413793103448	0.23850574712643677	0	0.4511494252873563	0.9109195402298851	0	0.5287356321839081	0	0.11494252873563218	0	0.514367816091954
NPR1	0.4224137931034483	0.8247126436781609	0	0.4511494252873563	0	0	0.3649425287356322	0	0.11494252873563218	0	0.3793103448275862
NPR2	0.29022988505747127	0.25	0	0.15517241379310345	0	0	0.15804597701149425	0	0.11494252873563218	0	0.16666666666666666
NPR3	0.5804597701149425	0.7959770114942529	0	0.4511494252873563	0	0	0.4367816091954023	0	0.11494252873563218	0	0.4224137931034483
NPSR1	0.6609195402298851	0.7586206896551724	0	0.4511494252873563	0	0	0.7528735632183908	0	0.11494252873563218	0	0.5689655172413793
NPY1R	0.16379310344827586	0.11494252873563218	0	0.4051724137931034	0	0	0.2614942528735632	0	0.11494252873563218	0	0.1724137931034483
NPY2R	0.7212643678160919	0.8247126436781609	0	0.8620689655172413	0	0	0.6954022988505747	0	0.11494252873563218	0	0.7068965517241379
NPY4R	0.7212643678160919	0.8247126436781609	0	0.8620689655172413	0	0	0.5689655172413793	0	0.11494252873563218	0	0.6752873563218391
NPY5R	0.5201149425287356	0.5545977011494253	0	0.4511494252873563	0	0	0.5201149425287356	0	0.11494252873563218	0	0.39655172413793105
NRP1	0.22126436781609196	0.12931034482758622	0	0.19540229885057472	0	0	0.14080459770114942	0	0.05747126436781609	1	0.3218390804597701
NRP2	0.28735632183908044	0.32471264367816094	0	0.3218390804597701	0.9568965517241379	0	0.47126436781609193	0.8218390804597702	0.11494252873563218	0	0.8045977011494253
NRSN1	0.6609195402298851	0.7586206896551724	0	0.4511494252873563	0.8160919540229885	0	0.5086206896551724	0.7844827586206896	0.11494252873563218	0	0.9454022988505747
NRXN1	0.0028735632183908046	0.16666666666666666	0	0.0603448275862069	0	0	0.020114942528735632	0	0.11494252873563218	0	0.05459770114942529
NRXN2	0.07758620689655173	0.3275862068965517	0	0.1810344827586207	0	0	0.2413793103448276	0	0.07183908045977011	0	0.16091954022988506
NRXN3	0.1724137931034483	0.12931034482758622	0	0.13793103448275862	0	0	0.16954022988505746	0	0.11494252873563218	0	0.12643678160919541
NTRK1	0.7212643678160919	0.5977011494252874	0	0.4511494252873563	0	0	0.8103448275862069	0.9913793103448276	0.11494252873563218	0	0.8908045977011494
NTRK2	0.5201149425287356	0.5316091954022989	0	0.4109195402298851	0.8132183908045977	0	0.5431034482758621	0.8850574712643678	0.11494252873563218	0	0.9339080459770115
NTRK3	0.22988505747126436	0.3850574712643678	0	0.3764367816091954	0	0	0.5747126436781609	0	0.11494252873563218	0	0.3045977011494253
NTSR1	0.7212643678160919	0.7959770114942529	0	0.4511494252873563	0	0	0.8103448275862069	0	0.11494252873563218	0	0.6206896551724138
NTSR2	0.7212643678160919	0.8247126436781609	0	0.8620689655172413	0	0	0.8103448275862069	0	0.11494252873563218	0	0.7442528735632183
OGFR	0.13218390804597702	0.09770114942528736	0	0.19827586206896552	0	0	0.22413793103448276	0	0.020114942528735632	0	0.11206896551724138
OPRD1	0.20977011494252873	0.22413793103448276	0	0.3074712643678161	0.9051724137931034	0	0.31896551724137934	0	0.11494252873563218	0	0.3850574712643678
OPRK1	0.21551724137931033	0.1839080459770115	0	0.3793103448275862	0	0	0.3994252873563218	0	0.11494252873563218	0	0.22413793103448276
OPRL1	0.6120689655172413	0.5316091954022989	0	0.4482758620689655	0	0	0.5603448275862069	0	0.11494252873563218	0	0.4281609195402299
OPRM1	0.5804597701149425	0.5890804597701149	0	0.4511494252873563	0.8304597701149425	0	0.6637931034482759	0	0.11494252873563218	0	0.7988505747126436
OSMR	0.6609195402298851	0.6206896551724138	0	0.4511494252873563	0	0	0.6954022988505747	0.9540229885057471	0.11494252873563218	0	0.8591954022988506
OXTR	0.13505747126436782	0.2442528735632184	0	0.4511494252873563	0	0	0.4339080459770115	0	0.11494252873563218	0	0.25287356321839083
PDGFRA	0.5804597701149425	0.5545977011494253	0	0.4511494252873563	0	0	0.6954022988505747	0	0.11494252873563218	0	0.46551724137931033
PDGFRB	0.6609195402298851	0.5890804597701149	0	0.4511494252873563	0	0	0.5172413793103449	0	0	0.9770114942528736	0.7385057471264368
PLAUR	0.4827586206896552	0.34195402298850575	0	0.4224137931034483	0.9252873563218391	0	0.5344827586206896	0	0.11494252873563218	0	0.6436781609195402
PLXNA1	0.20114942528735633	0.14655172413793102	0	0.1235632183908046	0	0	0.04310344827586207	0	0.10632183908045977	0	0.10344827586206896
PLXNA2	0.008620689655172414	0.031609195402298854	0	0.0028735632183908046	0	0	0.0028735632183908046	0	0.028735632183908046	0	0.0028735632183908046
PLXNA3	0.08620689655172414	0.10344827586206896	0	0.04597701149425287	0	0	0.06609195402298851	0	0.04885057471264368	0	0.04597701149425287
PLXNA4	0.35919540229885055	0.45689655172413796	0	0.4396551724137931	0	0	0.3390804597701149	0	0.11494252873563218	0	0.3160919540229885
PLXNB1	0.04597701149425287	0.014367816091954023	0	0.03735632183908046	0	0	0.03735632183908046	0	0.05459770114942529	0	0.014367816091954023
PLXNB2	0.020114942528735632	0.05172413793103448	0	0.02586206896551724	0	0	0.034482758620689655	0	0.014367816091954023	0.9741379310344828	0.1781609195402299
PLXNB3	0.7212643678160919	0.7270114942528736	0	0.4511494252873563	0	0	0.5833333333333334	0	0.11494252873563218	0	0.5057471264367817
PLXNC1	0.011494252873563218	0.07183908045977011	0	0.017241379310344827	0	0	0.008620689655172414	0	0.040229885057471264	0	0.011494252873563218
PLXND1	0.27298850574712646	0.35344827586206895	0	0.27586206896551724	0.8103448275862069	0	0.19827586206896552	0	0.11494252873563218	0	0.3764367816091954
PRLHR	0.2959770114942529	0.3563218390804598	0	0.28448275862068967	0	0	0.40229885057471265	0	0.11494252873563218	0	0.2614942528735632
PRLR	0.3074712643678161	0.1896551724137931	0	0.3850574712643678	0	0	0.23850574712643677	0	0.11494252873563218	0	0.20689655172413793
PROKR1	0.6609195402298851	0.7586206896551724	0	0.4511494252873563	0	0	0.6954022988505747	0	0.11494252873563218	0	0.5316091954022989
PROKR2	0.7212643678160919	0.6379310344827587	0	0.8620689655172413	0	0	0.8103448275862069	0	0.11494252873563218	0	0.7155172413793104
PTCH1	0.11494252873563218	0.06609195402298851	0	0.07758620689655173	0	0	0.05747126436781609	0	0.11494252873563218	0	0.06321839080459771
PTCH2	0.35919540229885055	0.4109195402298851	0	0.3160919540229885	0	0	0.2672413793103448	0	0.11494252873563218	0	0.26436781609195403
PTH1R	0.6609195402298851	0.6896551724137931	0	0.4511494252873563	0	0	0.7528735632183908	0	0.11494252873563218	0	0.5459770114942529
PTH2R	0.3994252873563218	0.4454022988505747	0	0.4511494252873563	0	0	0.22126436781609196	0	0.11494252873563218	0	0.29022988505747127
RET	0.08045977011494253	0.3074712643678161	0	0.08908045977011494	0	0	0.12931034482758622	0	0.11494252873563218	0	0.12931034482758622
ROBO1	0.05172413793103448	0.034482758620689655	0	0.15229885057471265	0	0	0.014367816091954023	0	0.0603448275862069	0.9798850574712644	0.21551724137931033
ROBO2	0.017241379310344827	0.14080459770114942	0	0.12643678160919541	0	0	0.031609195402298854	0	0.09195402298850575	0	0.06609195402298851
ROBO3	0.5028735632183908	0.6522988505747126	0	0.4511494252873563	0	0	0.6264367816091954	0	0.11494252873563218	0	0.4339080459770115
ROBO4	0.7212643678160919	0.7586206896551724	0	0.4511494252873563	0	0	0.8103448275862069	0.9683908045977011	0.11494252873563218	0	0.9022988505747126
ROR1	0.14942528735632185	0.06896551724137931	0	0.10919540229885058	0	0	0.1235632183908046	0	0.04310344827586207	0	0.07471264367816093
ROR2	0.5201149425287356	0.43103448275862066	0	0.20977011494252873	0	0	0.23275862068965517	0	0.06321839080459771	0	0.25862068965517243
RTN4R	0.3994252873563218	0.26436781609195403	0	0.2557471264367816	0	0	0.33045977011494254	0	0.11494252873563218	0	0.25
RTN4RL1	0.16954022988505746	0.39655172413793105	0	0.11781609195402298	0	0	0.11781609195402298	0	0.11494252873563218	0	0.16379310344827586
RXFP1	0.7212643678160919	0.8247126436781609	0	0.8620689655172413	0	0	0.8103448275862069	0	0.11494252873563218	0	0.7442528735632183
RXFP2	0.7212643678160919	0.8247126436781609	0	0.4511494252873563	0	0	0.5890804597701149	0	0.11494252873563218	0	0.5287356321839081
RXFP3	0.7212643678160919	0.8247126436781609	0	0.8620689655172413	0	0	0.35344827586206895	0	0.11494252873563218	0	0.617816091954023
RXFP4	0.39655172413793105	0.5747126436781609	0	0.8620689655172413	0	0	0.7528735632183908	0	0.11494252873563218	0	0.5919540229885057
RYK	0.1781609195402299	0.07471264367816093	0	0.14942528735632185	0	0	0.16666666666666666	0	0.11494252873563218	0	0.11781609195402298
SCTR	0.2413793103448276	0.21551724137931033	0	0.27873563218390807	0	0	0.27586206896551724	0	0.11494252873563218	0	0.1867816091954023
SMO	0.45977011494252873	0.5028735632183908	0	0.3994252873563218	0	0	0.29022988505747127	0	0.11494252873563218	0	0.33045977011494254
SSTR1	0.14080459770114942	0.2672413793103448	0	0.028735632183908046	0	0	0.06321839080459771	0	0.11494252873563218	0	0.10919540229885058
SSTR2	0.005747126436781609	0.12931034482758622	0	0.05459770114942529	0	0	0.14942528735632185	0	0.02586206896551724	0	0.05747126436781609
SSTR3	0.07471264367816093	0.27011494252873564	0	0.08333333333333333	0	0	0.8103448275862069	0	0.09770114942528736	0	0.2413793103448276
SSTR4	0.7212643678160919	0.8247126436781609	0	0.8620689655172413	0	0	0.7528735632183908	0.867816091954023	0.11494252873563218	0	0.9482758620689655
SSTR5	0.7212643678160919	0.8247126436781609	0	0.8620689655172413	0	0	0.49137931034482757	0.8764367816091954	0.11494252873563218	0	0.9252873563218391
TACR1	0.33045977011494254	0.3879310344827586	0	0.3390804597701149	0	0	0.4109195402298851	0	0.11494252873563218	0	0.28735632183908044
TACR2	0.7212643678160919	0.8247126436781609	0	0.8620689655172413	0	0	0.8103448275862069	0	0.11494252873563218	0	0.7442528735632183
TACR3	0.7212643678160919	0.5977011494252874	0	0.4511494252873563	0	0	0.5114942528735632	0	0.11494252873563218	0	0.45977011494252873
TEK	0.7212643678160919	0.8247126436781609	0	0.4511494252873563	0	0	0.7528735632183908	0.9224137931034483	0.11494252873563218	0	0.8850574712643678
TFR2	0.6120689655172413	0.46839080459770116	0	0.4511494252873563	0.8793103448275862	0	0.5775862068965517	0	0.11494252873563218	0	0.7183908045977011
TFRC	0.2471264367816092	0.15229885057471265	0	0.20402298850574713	0.8218390804597702	0	0.11206896551724138	0	0.017241379310344827	0.9942528735632183	0.5201149425287356
TGFBR1	0.09482758620689655	0.03735632183908046	0	0.06896551724137931	0	0	0.04885057471264368	0	0.11494252873563218	0	0.040229885057471264
TGFBR2	0.28160919540229884	0.16379310344827586	0	0.33620689655172414	0	0	0.28735632183908044	0	0.11494252873563218	0	0.19827586206896552
TGFBR3	0.1867816091954023	0.1752873563218391	0	0.21839080459770116	0.9425287356321839	0	0.1752873563218391	0.8505747126436781	0.06896551724137931	0.9913793103448276	0.8764367816091954
THBD	0.4339080459770115	0.6896551724137931	0	0.4425287356321839	0.9971264367816092	0	0.4425287356321839	0.9281609195402298	0.11494252873563218	0	0.9396551724137931
TIE1	0.5201149425287356	0.5114942528735632	0	0.4511494252873563	0.9827586206896551	0	0.7528735632183908	0.8994252873563219	0.11494252873563218	0	0.9827586206896551
TNFRSF10A	0.6609195402298851	0.5890804597701149	0	0.4511494252873563	0	0	0.6954022988505747	0.882183908045977	0.11494252873563218	0	0.8304597701149425
TNFRSF10B	0.4454022988505747	0.4454022988505747	0	0.28735632183908044	0	0	0.39080459770114945	0.8074712643678161	0.11494252873563218	0	0.5
TNFRSF10C	0.7212643678160919	0.7586206896551724	0	0.4511494252873563	0	0	0.6120689655172413	0.9137931034482759	0.11494252873563218	0	0.8563218390804598
TNFRSF10D	0.4827586206896552	0.34195402298850575	0	0.23850574712643677	0	0	0.4885057471264368	0	0.11494252873563218	0	0.3017241379310345
TNFRSF11A	0.4827586206896552	0.5373563218390804	0	0.34770114942528735	0.9798850574712644	0	0.3333333333333333	0.9166666666666666	0.11494252873563218	0	0.9022988505747126
TNFRSF11B	0.4454022988505747	0.4281609195402299	0	0.40804597701149425	0.8706896551724138	0	0.5201149425287356	0.8132183908045977	0.11494252873563218	0	0.8735632183908046
TNFRSF12A	0.4827586206896552	0.367816091954023	1	0.42528735632183906	1	0	0.45689655172413796	0.9109195402298851	0.11494252873563218	0	1
TNFRSF13B	0.7212643678160919	0.8247126436781609	0	0.4511494252873563	0	0	0.8103448275862069	0	0.11494252873563218	0	0.6293103448275862
TNFRSF13C	0.7212643678160919	0.5977011494252874	0	0.4511494252873563	0	0	0.8103448275862069	0	0.11494252873563218	0	0.5890804597701149
TNFRSF14	0.5804597701149425	0.6379310344827587	0	0.4511494252873563	0.9683908045977011	0	0.6235632183908046	0.9885057471264368	0.11494252873563218	0	0.9942528735632183
TNFRSF17	0.7212643678160919	0.8247126436781609	0	0.8620689655172413	0	0	0.7270114942528736	0	0.11494252873563218	0	0.7183908045977011
TNFRSF18	0.7212643678160919	0.6379310344827587	0	0.4511494252873563	0	0	0.8103448275862069	0.9655172413793104	0.11494252873563218	0	0.8879310344827587
TNFRSF19	0.22701149425287356	0.1206896551724138	0	0.22988505747126436	0	0	0.1925287356321839	0	0.11494252873563218	0	0.15517241379310345
TNFRSF1A	0.12643678160919541	0.09195402298850575	0	0.14367816091954022	0.8620689655172413	0	0.16379310344827586	0	0.11494252873563218	0	0.27011494252873564
TNFRSF1B	0.5459770114942529	0.4511494252873563	0	0.4511494252873563	0.8735632183908046	0	0.8103448275862069	0.9827586206896551	0.11494252873563218	0	0.9770114942528736
TNFRSF21	0.06321839080459771	0.15804597701149425	0	0.15804597701149425	0.8879310344827587	0	0.2442528735632184	0.8649425287356322	0.09482758620689655	0	0.4885057471264368
TNFRSF25	0.45977011494252873	0.41379310344827586	0	0.3706896551724138	0	0	0.34195402298850575	0	0.11494252873563218	0	0.3103448275862069
TNFRSF4	0.7212643678160919	0.7959770114942529	0	0.4511494252873563	0	0	0.6954022988505747	0	0.11494252873563218	0	0.5804597701149425
TNFRSF6B	0.7212643678160919	0.8247126436781609	0	0.2413793103448276	0	0	0.8103448275862069	0	0.11494252873563218	0	0.5373563218390804
TNFRSF8	0.7212643678160919	0.8247126436781609	0	0.8620689655172413	0	0	0.8103448275862069	0	0.11494252873563218	0	0.7442528735632183
TNFRSF9	0.45977011494252873	0.3706896551724138	0	0.4511494252873563	0.985632183908046	0	0.6264367816091954	0	0.11494252873563218	0	0.6810344827586207
TREM2	0.7212643678160919	0.8247126436781609	0	0.4511494252873563	0	0	0.8103448275862069	0	0.11494252873563218	0	0.6293103448275862
TRHR	0.7212643678160919	0.8247126436781609	0	0.8620689655172413	0	0	0.8103448275862069	0	0.11494252873563218	0	0.7442528735632183
TSHR	0.2442528735632184	0.2557471264367816	0	0.4511494252873563	0	0	0.6954022988505747	0.8390804597701149	0.11494252873563218	0	0.5574712643678161
TSPAN1	0.028735632183908046	0.25862068965517243	0	0.05172413793103448	0.8333333333333334	0	0.21264367816091953	0.7787356321839081	0.11494252873563218	0	0.43103448275862066
TYRO3	0.35919540229885055	0.3764367816091954	0	0.3563218390804598	0.882183908045977	0	0.3563218390804598	0	0.11494252873563218	0	0.48563218390804597
UNC5A	0.3218390804597701	0.5431034482758621	0	0.1810344827586207	0	0	0.11494252873563218	0	0.11494252873563218	0	0.22701149425287356
UNC5B	0.3793103448275862	0.41379310344827586	0	0.1867816091954023	0.8189655172413793	0	0.25	0.8477011494252874	0.11494252873563218	0	0.6781609195402298
UNC5C	0.27873563218390807	0.1781609195402299	0	0.22126436781609196	0	0	0.09195402298850575	0	0.11494252873563218	0	0.15229885057471265
UNC5D	0.15517241379310345	0.25	0	0.14080459770114942	0	0	0.08045977011494253	0	0.11494252873563218	0	0.13505747126436782
UTS2R	0.7212643678160919	0.7586206896551724	0	0.8620689655172413	0	0	0.8103448275862069	0	0.11494252873563218	0	0.735632183908046
VIPR1	0.6120689655172413	0.6896551724137931	0	0.3218390804597701	0	0	0.3448275862068966	0	0.11494252873563218	0	0.367816091954023
VIPR2	0.6609195402298851	0.7959770114942529	0	0.4511494252873563	0	0	0.6810344827586207	0	0.11494252873563218	0	0.5402298850574713
XCR1	0.7212643678160919	0.8247126436781609	0	0.8620689655172413	0	0	0.7528735632183908	0	0.11494252873563218	0	0.7327586206896551
